Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Shining Laser I,4,Magic,20,Yes,"Magic attack, 20 Light damage to all foes. 95% accuracy."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Shining Laser II,7,Magic,35,Yes,"Magic attack, 35 Light damage to all foes. 95% accuracy."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Shining Laser III,10,Magic,65,Yes,"Magic attack, 65 Light damage to all foes. 95% accuracy."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Support End,10,Magic,30,Yes,"Magic attack, 30 Light damage to one foe. Prevents the use of support skills."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Blinding Ray,5,Magic,65,No,"Magic attack, 65 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Puppy Howl,10,Magic,0,No,"INT-penetrating attack, Light damage to one foe. 10% chance of paralyzing target."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Grand Cross,30,Physical,0,No,"INT-penetrating attack, Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Vee Laser,10,Physical,95,No,"Physical attack, 95 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Heaven's Knuckle,10,Physical,80,No,"Physical attack, 80 Light damage to one foe. 10% chance of increasing ATK & INT by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Golden Rush,10,Physical,10,No,"2 physical attacks, 10 Light damage to all foes. 1% chance of instantly killing target."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Sunshine Beam,10,Magic,80,No,"Magic attack, 80 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Celestial Arrow,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. Always hits."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Disaster Blaster,15,Magic,65,No,"Magic attack, 65 Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Superstar Uppercut,15,Physical,110,No,"Physical attack, 110 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Death Parade Blaster,15,Physical,40,No,"2 physical attacks, 40 Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Heaven's Gate,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. 10% chance of instantly killing target."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Savage Emperor,15,Magic,105,No,"Magic attack, 105 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Blade of the Dragon King,25,Physical,30,No,"3-6 physical attacks, 30 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,The Ray of Victory,25,Physical,100,No,"Physical attack, 100 Light damage to all. Always hits. 10% chance increasing SPD by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Positron Laser,20,Physical,150,No,"Physical attack, 150 Light damage to one foe."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Eden's Javelin,20,Magic,120,No,"Magic attack, 120 Light damage to one foe. 30% chance of increasing INT by 20%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Heaven's Judgment,20,Magic,90,No,"Magic attack, 90 Light damage to all foes. Tends to critical more often."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Amethyst Mandala,20,Magic,70,No,"Magic attack, 70 Light damage to all foes. Cancel target's positive effects."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Bifrost,25,Magic,120,No,"Magic attack, 120 Light damage to one foe. Increases SPD by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Strike of the Seven Stars,20,Magic,15,No,"7 magic attacks, 15 Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Good Night Moon,20,Magic,125,No,"Magic attack, 125 Light damage to one foe. Puts target to sleep."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Lightning Joust,25,Physical,140,No,"Physical attack, 140 Light damage to one foe. 30% chance of increasing DEF by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Extinction Wave,25,Magic,80,No,"Magic attack, 80 Light damage to all foes. Always hits."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Flashy Boss Punch,20,Physical,130,No,"Physical attack, 130 Light damage to one foe. 50% chance of stunning target."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Fire Tornado,20,Magic,80,No,"Magic attack, 80 Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Full Moon Blaster,20,Physical,135,No,"Physical attack, 135 Light damage to one foe. Always hits."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Seven's Fantasia,20,Magic,75,No,"Magic attack, 75 Light damage to all foes. 20% chance of confusing target."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Full Moon Meteor Impact,20,Physical,120,No,"Physical attack, 120 Light damage to one foe. 30% chance of stunning and tends to critical."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Aguichant L\E8vres,30,Magic,0,No,INT-penetrating Light attack on one foe and absorbs 50% of the damage as HP.
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Divine Atonement,30,Magic,105,No,"Magic attack, 105 Light damage to all foes."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,S-Gold Solar Storm,25,Magic,75,No,"Magic attack, 75 Light damage to all foes. Increases DEF by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Golden Triangle,20,Magic,110,No,"Magic attack, 110 Light damage to one foe. Increases base stats by 10%."
190,Kentaurosmon,Mega,Vaccine,Light,22,1,1140,153,139,154,154,183,Shield of the Just,25,Magic,115,No,"Magic attack, 115 Light damage to one foe. Always hits. Cancels negative effects on itself."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Saint Knuckle I,3,Physical,65,Yes,"Physical attack, 65 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Saint Knuckle II,6,Physical,85,Yes,"Physical attack, 85 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Saint Knuckle III,9,Physical,105,Yes,"Physical attack, 105 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Holy Light I,3,Magic,55,Yes,"Magic attack, 55 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Holy Light II,6,Magic,75,Yes,"Magic attack, 75 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Holy Light III,9,Magic,95,Yes,"Magic attack, 95 Light damage to one foe. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Shining Laser I,4,Magic,20,Yes,"Magic attack, 20 Light damage to all foes. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Shining Laser II,7,Magic,35,Yes,"Magic attack, 35 Light damage to all foes. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Shining Laser III,10,Magic,65,Yes,"Magic attack, 65 Light damage to all foes. 95% accuracy."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Support End,10,Magic,30,Yes,"Magic attack, 30 Light damage to one foe. Prevents the use of support skills."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Blinding Ray,5,Magic,65,No,"Magic attack, 65 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Puppy Howl,10,Magic,0,No,"INT-penetrating attack, Light damage to one foe. 10% chance of paralyzing target."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Grand Cross,30,Physical,0,No,"INT-penetrating attack, Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Vee Laser,10,Physical,95,No,"Physical attack, 95 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Heaven's Knuckle,10,Physical,80,No,"Physical attack, 80 Light damage to one foe. 10% chance of increasing ATK & INT by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Golden Rush,10,Physical,10,No,"2 physical attacks, 10 Light damage to all foes. 1% chance of instantly killing target."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Sunshine Beam,10,Magic,80,No,"Magic attack, 80 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Celestial Arrow,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. Always hits."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Disaster Blaster,15,Magic,65,No,"Magic attack, 65 Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Superstar Uppercut,15,Physical,110,No,"Physical attack, 110 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Death Parade Blaster,15,Physical,40,No,"2 physical attacks, 40 Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Heaven's Gate,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. 10% chance of instantly killing target."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Savage Emperor,15,Magic,105,No,"Magic attack, 105 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Blade of the Dragon King,25,Physical,30,No,"3-6 physical attacks, 30 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,The Ray of Victory,25,Physical,100,No,"Physical attack, 100 Light damage to all. Always hits. 10% chance increasing SPD by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Positron Laser,20,Physical,150,No,"Physical attack, 150 Light damage to one foe."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Eden's Javelin,20,Magic,120,No,"Magic attack, 120 Light damage to one foe. 30% chance of increasing INT by 20%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Heaven's Judgment,20,Magic,90,No,"Magic attack, 90 Light damage to all foes. Tends to critical more often."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Amethyst Mandala,20,Magic,70,No,"Magic attack, 70 Light damage to all foes. Cancel target's positive effects."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Bifrost,25,Magic,120,No,"Magic attack, 120 Light damage to one foe. Increases SPD by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Strike of the Seven Stars,20,Magic,15,No,"7 magic attacks, 15 Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Good Night Moon,20,Magic,125,No,"Magic attack, 125 Light damage to one foe. Puts target to sleep."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Lightning Joust,25,Physical,140,No,"Physical attack, 140 Light damage to one foe. 30% chance of increasing DEF by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Extinction Wave,25,Magic,80,No,"Magic attack, 80 Light damage to all foes. Always hits."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Flashy Boss Punch,20,Physical,130,No,"Physical attack, 130 Light damage to one foe. 50% chance of stunning target."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Fire Tornado,20,Magic,80,No,"Magic attack, 80 Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Full Moon Blaster,20,Physical,135,No,"Physical attack, 135 Light damage to one foe. Always hits."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Seven's Fantasia,20,Magic,75,No,"Magic attack, 75 Light damage to all foes. 20% chance of confusing target."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Full Moon Meteor Impact,20,Physical,120,No,"Physical attack, 120 Light damage to one foe. 30% chance of stunning and tends to critical."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Aguichant L\E8vres,30,Magic,0,No,INT-penetrating Light attack on one foe and absorbs 50% of the damage as HP.
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Divine Atonement,30,Magic,105,No,"Magic attack, 105 Light damage to all foes."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,S-Gold Solar Storm,25,Magic,75,No,"Magic attack, 75 Light damage to all foes. Increases DEF by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Golden Triangle,20,Magic,110,No,"Magic attack, 110 Light damage to one foe. Increases base stats by 10%."
191,Seraphimon,Mega,Vaccine,Light,20,2,1480,162,94,144,198,135,Shield of the Just,25,Magic,115,No,"Magic attack, 115 Light damage to one foe. Always hits. Cancels negative effects on itself."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Nanomachine Break I,3,Physical,65,Yes,"Physical attack, 65 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Nanomachine Break II,6,Physical,85,Yes,"Physical attack, 85 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Nanomachine Break III,9,Physical,105,Yes,"Physical attack, 105 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Heaven's Thunder I,3,Magic,55,Yes,"Magic attack, 55 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Heaven's Thunder II,6,Magic,75,Yes,"Magic attack, 75 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Heaven's Thunder III,9,Magic,95,Yes,"Magic attack, 95 Thunder damage to one foe. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Thunder Fall I,4,Physical,30,Yes,"Physical attack, 30 Thunder damage to all foes. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Thunder Fall II,7,Physical,45,Yes,"Physical attack, 45 Thunder damage to all foes. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Thunder Fall III,10,Physical,75,Yes,"Physical attack, 75 Thunder damage to all foes. 95% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Ripping Net,10,Physical,40,Yes,"Physical attack, 40 Thunder damage to one foe. Inflicts Paralyze status effect."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Thunder Cloud,5,Magic,30,No,"2 magic attacks, 30 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Electric Stun Blast,5,Physical,65,No,"Physical attack, 65 Electric damage to one foe. 15% chance of paralyzing target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Super Shocker,5,Magic,60,No,"Magic attack, 60 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Electric Shock,5,Magic,55,No,"Magic attack, 55 Electric damage to one foe. 10% chance of paralyzing target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Thunder Cloud II,10,Magic,75,No,"Magic attack, 75 Electric damage to one foe. 10% chance of paralyzing target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Electro Shocker,10,Magic,80,No,"Magic attack, 80 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Turbo Stinger,10,Physical,25,No,"4 physical attacks, 25 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Horn Buster,30,Magic,0,No,"INT-penetrating attack, double Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Spiral Sword,15,Physical,110,No,"Physical attack, 110 Electric damage to one foe. Tends to critical more often."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Nitro Stinger,30,Physical,0,No,"DEF-penetrating attack, double Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Vulcan's Hammer,15,Physical,115,No,"Physical attack, 115 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Lightning Javelin,15,Magic,105,No,"Magic attack, 105 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Atomic Blaster,15,Physical,250,No,"Physical attack, 250 Electric damage to one foe. Cannot move from recoil for one turn."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Nuclear Laser,30,Physical,0,No,"DEF-penetrating attack, Electric damage to one foe. 30% chance of increasing DEF by 10%."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Energy Bomb,15,Magic,100,No,"Magic attack, 100 Electric damage to one foe. Always hits."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Golden Triangle I,15,Magic,90,No,"Magic attack, 90 Electric damage to one foe. 5% chance of increasing base stats by 10%."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Brain Rupture,20,Magic,115,No,"Magic attack, 115 Electric damage to one foe. 20% chance of confusing target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Mach Stinger V,20,Physical,20,No,"6 physical attacks, 20 Electric damage to one foe. Tends to critical more often."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Atomic Ray,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 20% chance of stunning target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Giga Blaster,20,Magic,120,No,"Magic attack, 120 Electric damage to one foe."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Infinity Cannon,20,Physical,115,No,"Physical attack, 115 Electric damage to all foes. 80% accuracy."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Terrors Cluster,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 25% chance of paralyzing target."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Celestial Blade,20,Magic,80,No,"Magic attack, 80 Electric damage to all foes."
192,MegaGargomon,Mega,Vaccine,Electric,18,3,1430,132,149,139,119,144,Lightning Spear,40,Magic,0,No,"INT-penetrating attack, double Electric damage to one foe. Tends to critical more often."
193,TigerVespamon,Mega,Virus,Electric,18,3,1630,104,193,114,99,173,Nanomachine Break I,3,Physical,65,Yes,"Physical attack, 65 Thunder damage to one foe. 95% accuracy."
