Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description,Efficiency
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Dead or Alive,25,Magic,110,No,"Magic attack, 110 Neutral damage to one foe. 10% to inflict a status effect, 5% chance of instantly killing target.",4.4
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Wolf Claw,15,Physical,120,No,"Physical attack, 120 Neutral damage to one foe.",8.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Pandora Dialogue,15,Magic,0,No,Reduces HP of all foes by 20%. Receive damage equal to 10% of HP from recoil.,0.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Waltz's End,25,Physical,30,No,"3 physical attacks, 30 Neutral damage to all foes.",1.2
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Judgement of the Blade,25,Physical,30,No,"5 physical attacks, 30 Neutral damage to one foe.",1.2
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Justice Kick,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 1% chance of increasing ATK by 50%.",6.5
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Trump Sword,20,Magic,35,No,"4 magic attacks, 35 Neutral damage to one foe.",1.75
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Smile Warhead,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 50% chance to cause knockback.",6.5
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Tomahawk Stinger,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 15% chance of confusing target.",6.5
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Chaos Degradation,25,Direct,0,No,Reduces HP of all foes by 25%.,0.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Ocean Love,20,Support,0,No,Restore HP to all battle members and recover all status effects.,0.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Strike Roll,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Tends to critical more often.",7.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Biting Crush,25,Physical,145,No,"Physical attack, 145 Neutral damage to one foe. 15% chance of instantly killing target.",5.8
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Omni Sword,30,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. 10% chance of dotting target.",5.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Bantyo Blade,20,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. Damage tends to fluctuate.",7.5
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Soul Digitalization,25,Magic,95,No,"Magic attack, 95 Neutral damage to all foes. 5% chance of instantly killing target.",3.8
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Breath of the Gods,25,Support,0,No,Nullifies any damage received until next turn.,0.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Weltgeist,25,Support,0,No,"Nullify all received damage until the next turn, and counterattacks when receiving physical or magic attacks.",0.0
244,Chaosmon,Ultra,Vaccine,Neutral,25,2,1080,129,318,94,89,188,Garuru Tomahawk,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Always hits.",7.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Wind Claw I,3,Physical,65,Yes,"Physical attack, 65 Wind damage to one foe. 95% accuracy.",21.666666666666668
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Wind Claw II,6,Physical,85,Yes,"Physical attack, 85 Wind damage to one foe. 95% accuracy.",14.166666666666666
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Wind Claw III,9,Physical,105,Yes,"Physical attack, 105 Wind damage to one foe. 95% accuracy.",11.666666666666666
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Sonic Void I,3,Magic,55,Yes,"Magic attack, 55 Wind damage to one foe. 95% accuracy.",18.333333333333332
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Sonic Void II,6,Magic,75,Yes,"Magic attack, 75 Wind damage to one foe. 95% accuracy.",12.5
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Sonic Void III,9,Magic,95,Yes,"Magic attack, 95 Wind damage to one foe. 95% accuracy.",10.555555555555555
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Gale Storm I,4,Physical,30,Yes,"Physical attack, 30 Wind damage to all foes. 95% accuracy.",7.5
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Gale Storm II,7,Physical,45,Yes,"Physical attack, 45 Wind damage to all foes. 95% accuracy.",6.428571428571429
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Gale Storm III,10,Physical,75,Yes,"Physical attack, 75 Wind damage to all foes. 95% accuracy.",7.5
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Texture Blow,10,Physical,40,Yes,"Physical attack, 40 Wind damage to one foe. Inflicts Dot status effect.",4.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Terrier Tornado,5,Magic,20,No,"Magic attack, 20 Wind damage to all foes.",4.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Air Shot,5,Magic,50,No,"Magic attack, 50 Wind damage to one foe. 10% chance of increasing SPD by 10%.",10.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Ninja Blade,5,Physical,35,No,"Physical attack, 35 Wind damage to all foes.",7.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Feather Slash,10,Physical,0,No,"DEF-penetrating attack, Wind damage to one foe.",0.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Glide Horn,10,Physical,85,No,"Physical attack, 85 Wind damage to one foe. 15% chance of stunning target.",8.5
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Spiral Blow,10,Physical,90,No,"Physical attack, 90 Wind damage to one foe.",9.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Kunai Wing,10,Physical,30,No,"3 physical attacks, 30 Wind damage to one foe.",3.0
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Bunny Blades,15,Physical,55,No,"2 physical attacks, 55 Wind damage to one foe.",3.6666666666666665
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Dragon Impulse,15,Physical,115,No,"Physical attack, 115 Wind damage to one foe.",7.666666666666667
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,The King of Fists,15,Physical,55,No,"1-3 physical attacks, 55 Wind damage to one foe. 15% chance of stunning target.",3.6666666666666665
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Top Gun,15,Magic,110,No,"Magic attack, 110 Wind damage to one foe.",7.333333333333333
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Wind Cutter Sword,15,Physical,40,No,"3 physical attacks, 40 Wind damage to one foe.",2.6666666666666665
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Pendragon's Glory,25,Physical,135,No,"Physical attack, 135 Wind damage to one foe.",5.4
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Wyvern's Breath,25,Physical,110,No,"Physical attack, 110 Wind damage to all foes. Receive recoil damage equal to 20% of HP.",4.4
245,Valkyrimon,Mega,Free,Wind,18,3,1330,139,148,129,129,168,Victory Sword,25,Physical,65,No,"2 physical attacks, 65 Wind damage to one foe.",2.6
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Wolkenapalm I,3,Physical,65,Yes,"Physical attack, 65 Fire damage to one foe. 95% accuracy.",21.666666666666668
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Wolkenapalm II,6,Physical,85,Yes,"Physical attack, 85 Fire damage to one foe. 95% accuracy.",14.166666666666666
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Wolkenapalm III,9,Physical,105,Yes,"Physical attack, 105 Fire damage to one foe. 95% accuracy.",11.666666666666666
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Burst Flame I,3,Magic,55,Yes,"Magic attack, 55 Fire damage to one foe. 95% accuracy.",18.333333333333332
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Burst Flame II,6,Magic,75,Yes,"Magic attack, 75 Fire damage to one foe. 95% accuracy.",12.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Burst Flame III,9,Magic,95,Yes,"Magic attack, 95 Fire damage to one foe. 95% accuracy.",10.555555555555555
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Meteor Fall I,4,Physical,30,Yes,"Physical attack, 30 Fire damage to all foes. 95% accuracy.",7.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Meteor Fall II,7,Physical,45,Yes,"Physical attack, 45 Fire damage to all foes. 95% accuracy.",6.428571428571429
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Meteor Fall III,10,Physical,75,Yes,"Physical attack, 75 Fire damage to all foes. 95% accuracy.",7.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Panic Wisp,10,Magic,30,Yes,"Magic attack, 30 Fire damage to one foe. Inflicts Panic status effect.",3.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Pepper Breath,5,Physical,70,No,"Physical attack, 70 Fire damage to one foe.",14.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Spitfire Blast,5,Physical,35,No,"Physical attack, 35 Fire damage to all foes. 10% chance of increasing ATK by 10%.",7.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Blue Blaster,5,Physical,65,No,"Physical attack, 65 Fire damage to one foe. 10% chance of reducing target's DEF by 10%.",13.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Goblin Strike,5,Physical,65,No,"Physical attack, 65 Fire damage to one foe. 10% chance of stunning target.",13.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Plastic Blaze,5,Physical,60,No,"Physical attack, 60 Fire damage to one foe. 10% chance of reducing target's INT by 10%.",12.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Spiral Twister,5,Magic,55,No,"Magic attack, 55 Fire damage to one foe. 10% chance of increasing INT by 10%.",11.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Harpoon Torpedo,10,Physical,90,No,"Physical attack, 90 Fire damage to one foe. Always hits.",9.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,D-Grenade,10,Physical,40,No,"Physical attack, 40 Fire damage to all foes. Always hits.",4.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Fox Fire,10,Physical,85,No,"Physical attack, 85 Fire damage to one foe. 10% chance of increasing SPD by 10%.",8.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Will-o'-Wisp,10,Magic,30,No,"Magic attack, 30 Fire damage to all foes.",3.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Exhaust Flame,10,Physical,85,No,"Physical attack, 85 Fire damage to one foe. 10% chance of increasing ATK by 10%.",8.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Mega Flame,10,Physical,95,No,"Physical attack, 95 Fire damage to one foe.",9.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Bit Fire,10,Physical,30,No,"3 physical attacks, 30 Fire damage to one foe.",3.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Hyper Heat,10,Physical,85,No,"Physical attack, 85 Fire damage to one foe. 10% chance of reducing target's DEF by 10%.",8.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Mega Burst,10,Physical,45,No,"Physical attack, 45 Fire damage to all foes.",4.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Hyper Cannon,10,Physical,200,No,"Physical attack, 200 Fire damage to one foe. Cannot move from recoil for one turn.",20.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Fire Breath,10,Physical,90,No,"Physical attack, 90 Fire damage to one foe. Tends to critical more often.",9.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Meteor Wing,10,Magic,25,No,"Magic attack, 25 Fire damage to all foes. 10% chance of increasing SPD by 10%.",2.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,V-Nova Blast,10,Physical,105,No,"Physical attack, 105 Fire damage to one foe. After use, receive 5% HP damage from recoil.",10.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Burning Fist,10,Physical,80,No,"Physical attack, 80 Fire damage to one foe. 30% chance of increasing ATK by 10%.",8.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Spider Shooter,15,Physical,30,No,"4 physical attacks, 30 Fire damage to one foe. 5% chance of reducing target's DEF by 10%.",2.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Shadow Wing,15,Magic,65,No,"Magic attack, 65 Fire damage to all foes.",4.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Genocidal Gears,15,Physical,60,No,"Physical attack, 60 Fire damage to all foes.",4.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Oblivion Bird,15,Physical,110,No,"Physical attack, 110 Fire damage to one foe. 30% chance of reducing target's DEF by 10%.",7.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Heavy Metal Fire,15,Physical,110,No,"Physical attack, 110 Fire damage to one foe. 30% chance of increasing DEF by 10%.",7.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Digital Bomb,15,Magic,80,No,"Magic attack, 80 Fire damage to one foe. 5% chance of reducing base stats by 10%.",5.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Pit Bomb,15,Magic,105,No,"Magic attack, 105 Fire damage to one foe.",7.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Cold Flame,15,Physical,100,No,"Physical attack, 100 Fire damage to one foe. 10% chance of increasing INT by 10%.",6.666666666666667
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Smile Bomber,15,Physical,110,No,"Physical attack, 110 Fire damage to one foe. Always hits.",7.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Genocide Attack,15,Physical,110,No,"Physical attack, 110 Fire damage to one foe. Tends to critical more often.",7.333333333333333
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Giga Destroyer,15,Physical,115,No,"Physical attack, 115 Fire damage to one foe.",7.666666666666667
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Trident Revolver,15,Physical,40,No,"3 physical attacks, 40 Fire damage to one foe.",2.6666666666666665
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Terra Force,20,Physical,90,No,"Physical attack, 90 Fire damage to all foes. 30% chance of increasing ATK by 20%.",4.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Will-O'-Wisp Slash,20,Physical,65,No,"2 physical attacks, 65 Fire damage to one foe.",3.25
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Quake!Blast!Fire!Father!,25,Physical,35,No,"4 physical attacks, 35 Fire damage to one foe.",1.4
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,GeoGrey Sword,20,Physical,130,No,"Physical attack, 130 Fire damage to one foe. Increases ATK by 10%.",6.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Burst Shot,20,Physical,50,No,"2 physical attacks, 50 Fire damage to all foes.",2.5
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Catastrophe Cannon,20,Physical,80,No,"3 physical attacks, 80 Fire damage to a foe. Cannot move from recoil for one turn.",4.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Flame Inferno,25,Magic,90,No,"Magic attack, 90 Fire damage to all foes.",3.6
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Starlight Explosion,20,Magic,80,No,"Magic attack, 80 Fire damage to all foes.",4.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Final Shining Burst,20,Physical,200,No,"Physical attack, 200 Fire damage to all foes. Decreases ATK by 10%.",10.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Transcendent Sword,30,Physical,115,No,"Physical attack, 115 Fire damage to all foes.",3.8333333333333335
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Flaming Fist,10,Physical,50,No,"Physical attack, 50 Fire damage to all foes.",5.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Great Tornado,40,Physical,0,No,"DEF-penetrating attack, double Fire damage to one foe.",0.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Dragonic Impact,50,Physical,100,No,"Physical attack, 100 Fire damage to all foes. Also knocks back targets.",2.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Dragon's Roar,25,Physical,55,No,"2 physical attacks, 55 Fire damage to a foe and absorbs 50% of the damage as HP.",2.2
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Fist of Athena,50,Physical,0,No,"DEF-penetrating attack, triple Fire damage to one foe. 30% chance of stunning target.",0.0
246,ShineGreymon BM,Mega,Vaccine,Fire,22,2,1980,114,228,104,84,168,Plasma Shoot,25,Physical,35,No,"3 physical attacks, 35 Fire damage to all foes.",1.4
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Saint Knuckle I,3,Physical,65,Yes,"Physical attack, 65 Light damage to one foe. 95% accuracy.",21.666666666666668
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Saint Knuckle II,6,Physical,85,Yes,"Physical attack, 85 Light damage to one foe. 95% accuracy.",14.166666666666666
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Saint Knuckle III,9,Physical,105,Yes,"Physical attack, 105 Light damage to one foe. 95% accuracy.",11.666666666666666
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Holy Light I,3,Magic,55,Yes,"Magic attack, 55 Light damage to one foe. 95% accuracy.",18.333333333333332
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Holy Light II,6,Magic,75,Yes,"Magic attack, 75 Light damage to one foe. 95% accuracy.",12.5
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Holy Light III,9,Magic,95,Yes,"Magic attack, 95 Light damage to one foe. 95% accuracy.",10.555555555555555
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Shining Laser I,4,Magic,20,Yes,"Magic attack, 20 Light damage to all foes. 95% accuracy.",5.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Shining Laser II,7,Magic,35,Yes,"Magic attack, 35 Light damage to all foes. 95% accuracy.",5.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Shining Laser III,10,Magic,65,Yes,"Magic attack, 65 Light damage to all foes. 95% accuracy.",6.5
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Support End,10,Magic,30,Yes,"Magic attack, 30 Light damage to one foe. Prevents the use of support skills.",3.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Blinding Ray,5,Magic,65,No,"Magic attack, 65 Light damage to one foe.",13.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Puppy Howl,10,Magic,0,No,"INT-penetrating attack, Light damage to one foe. 10% chance of paralyzing target.",0.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Grand Cross,30,Physical,0,No,"INT-penetrating attack, Light damage to all foes.",0.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Vee Laser,10,Physical,95,No,"Physical attack, 95 Light damage to one foe.",9.5
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Heaven's Knuckle,10,Physical,80,No,"Physical attack, 80 Light damage to one foe. 10% chance of increasing ATK & INT by 10%.",8.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Golden Rush,10,Physical,10,No,"2 physical attacks, 10 Light damage to all foes. 1% chance of instantly killing target.",1.0
247,MirageGaogamon BM,Mega,Data,Light,20,2,1440,124,178,104,158,174,Sunshine Beam,10,Magic,80,No,"Magic attack, 80 Light damage to one foe.",8.0
